accession,true_label_count,any_unseen_true_label,all_true_labels_unseen,min_true_label_train_count,B1_ESM2_only_top1_prob,B1_ESM2_only_prob_sum,B1_ESM2_only_entropy,B3_contact_only_top1_prob,B3_contact_only_prob_sum,B3_contact_only_entropy,Fusion_ESM2_contact_top1_prob,Fusion_ESM2_contact_prob_sum,Fusion_ESM2_contact_entropy
Q86AU1,1,False,False,15,0.025269592,3.4184737,25.428999,0.13082002,1.6104378,11.452955,0.04043361,0.09981392,0.55078864
Q8GYM1,1,False,False,15,0.045984995,1.5021198,11.168613,0.08010387,1.7175297,11.271259,0.16840847,0.40366012,1.5884347
Q8ILQ7,1,False,False,15,0.015300508,2.0795934,16.522905,0.15924479,0.6941247,4.2322893,0.06929246,0.09024011,0.41620612
Q8JFZ2,1,False,False,15,0.03835585,1.5850565,12.71899,0.022574805,0.437701,3.266959,0.118907385,0.13161586,0.46085885
Q8K2Q2,3,False,False,1,0.027174642,1.748226,13.682358,0.031221548,0.50230396,3.7898169,0.06930668,0.26335704,1.3813946
Q8L7C9,1,False,False,15,0.062284112,1.9661005,14.653845,0.0457594,0.5018868,3.3755486,0.061817,0.20422396,0.9187102
Q8LE52,2,False,False,4,0.041864764,0.6769937,5.3504934,0.11552337,3.3140032,21.337559,0.15303943,0.2552936,0.9653714
Q93112,2,True,False,0,0.044037733,1.5626851,12.260444,0.06018777,0.43547788,2.9196846,0.007100685,0.023328293,0.15146948
Q93113,2,True,False,0,0.0190821,1.3057282,10.267147,0.066177554,0.42960045,2.9705849,0.006382311,0.017681526,0.12029268
Q94999,1,False,False,15,0.059424777,1.715272,12.411568,0.040129468,0.30109233,2.329822,0.02128351,0.04022154,0.22931576
Q96266,1,False,False,15,0.022119455,3.3522544,25.227089,0.05239631,1.1257787,8.404747,0.13895896,0.49124646,2.5542061
Q96324,1,False,False,15,0.024077646,1.3374224,10.727255,0.010445637,0.2087226,1.7180827,0.13391058,0.25083366,0.9511465
Q99L20,1,False,False,15,0.01915255,0.6122784,5.1271763,0.13098988,0.8308008,4.573951,0.09321759,0.107098326,0.4166225
Q9BEA9,1,False,False,15,0.018778775,1.1791947,9.506779,0.16674106,1.5745509,11.017524,0.07962951,0.10474631,0.44997892
Q9BEB0,1,False,False,15,0.013400092,1.0237452,8.521284,0.17809929,1.5336437,9.89682,0.04535426,0.07299443,0.37883246
Q9C6C8,1,False,False,15,0.018154157,2.9425483,22.540287,0.044101324,0.7767799,5.8407507,0.052394226,0.07444281,0.37944934
Q9C8M3,1,False,False,15,0.02365701,4.1640096,31.188843,0.059806246,0.8864351,5.4769716,0.1428892,0.19539118,0.7377933
Q9CA57,1,False,False,15,0.03871135,3.0804236,22.84576,0.09870511,2.8183422,18.226398,0.07795729,0.12784348,0.5896729
Q9CAS6,1,False,False,15,0.030259823,4.6876035,34.251343,0.023159048,0.531754,3.6506014,0.04896951,0.14270413,0.7524265
Q9D4P7,1,False,False,15,0.05111211,0.85074264,6.970107,0.1196813,1.0497121,6.1490583,0.22609691,0.24307798,0.6859954
Q9FE46,1,False,False,15,0.016049985,1.3400412,10.938773,0.008183318,0.29832667,2.4985201,0.18123831,0.29848254,1.0769643
Q9FG59,2,False,False,4,0.028126508,1.2997518,10.105567,0.05737256,0.5623294,3.5399165,0.043577507,0.13771468,0.66778266
Q9FQA3,1,False,False,15,0.037374977,1.9170715,14.287012,0.10873849,0.58054626,3.5176878,0.12903449,0.22536531,0.88710916
Q9FRL8,2,False,False,4,0.056844678,0.7888031,5.8585663,0.066246785,0.33293906,2.0129611,0.052948926,0.103002794,0.47436565
Q9FUS6,1,False,False,15,0.05873822,2.510654,18.672691,0.13521354,0.48972857,2.9462068,0.048133884,0.15319183,0.72665596
Q9FUS8,1,False,False,15,0.032340866,2.3088236,17.869719,0.07234741,0.49506152,3.1046495,0.109865814,0.17487533,0.6965284
Q9FUS9,1,False,False,15,0.04141167,3.0867355,22.508484,0.076650456,0.39560103,2.489359,0.083232634,0.20096603,0.9374938
Q9FUT0,1,False,False,15,0.029692067,2.9046888,21.79416,0.048742976,0.64690495,4.5950575,0.0788317,0.13884747,0.6544877
Q9FUT1,1,False,False,15,0.02577045,3.1723492,23.63348,0.034926392,0.69161105,5.015281,0.08154047,0.1934021,0.91871595
Q9FWR4,2,False,False,4,0.038350675,0.9485406,7.363638,0.07252978,0.2993101,1.8748481,0.10055506,0.19175084,0.75667626
Q9H4Y5,3,False,False,1,0.020685678,1.6483865,13.029616,0.077834785,0.84717953,6.154083,0.037999835,0.19459368,1.077032
Q9JHF7,2,False,False,13,0.029272795,1.3283305,10.6763,0.04241264,1.2199069,9.157623,0.12356663,0.13748819,0.48748896
Q9KSB2,1,True,True,0,0.022349374,0.63157177,5.398409,0.03581739,2.5059614,17.936125,0.011159428,0.03830503,0.290557
Q9LQ48,1,False,False,15,0.027828982,3.756112,27.739483,0.09793824,1.1817677,6.922871,0.104984425,0.22440688,1.0937332
Q9LZ06,1,False,False,15,0.064395584,1.5796697,11.67836,0.06674645,2.1165476,14.885696,0.11951002,0.13866319,0.5012873
Q9LZG7,1,False,False,15,0.022249332,3.9457014,29.498951,0.0770792,1.6502739,10.983973,0.15781884,0.29386914,1.1418524
Q9LZI9,1,False,False,15,0.038263608,0.8531493,6.736314,0.019492095,0.13355672,1.0170794,0.19667532,0.26390964,0.8800617
Q9M2W2,1,False,False,15,0.034553748,2.389895,18.232803,0.16592991,1.1350193,6.8308196,0.023593923,0.121221855,0.7908032
Q9M9F1,1,False,False,15,0.017875602,2.3703218,18.575878,0.028025502,0.50755775,3.5609312,0.11740291,0.31956917,1.3926674
Q9N0V4,1,False,False,15,0.012149925,1.0016599,8.369482,0.2020338,0.9385072,5.5544615,0.053962022,0.08666512,0.4350314
Q9N1F5,3,False,False,1,0.060015004,1.8308153,14.44772,0.06062301,1.9455122,14.5529785,0.10425175,0.1891993,0.8895952
Q9N4X8,1,False,False,15,0.018686658,1.9634349,15.544845,0.080657266,1.1385385,7.065614,0.04627515,0.061870657,0.29253998
Q9P6M1,1,False,False,15,0.028260196,0.33538008,2.395821,0.060414333,0.3597153,2.3007755,0.024310937,0.05371031,0.31122586
Q9SHH6,1,False,False,15,0.018083634,1.5322461,12.322681,0.029202653,0.39817435,2.9931362,0.15007438,0.327148,1.2074028
Q9SHH7,1,False,False,15,0.030954272,1.28197,9.990522,0.06684647,0.43676066,2.7125764,0.16588224,0.37766185,1.5126237
Q9SHH8,1,False,False,15,0.038007718,2.0354998,15.362528,0.03505541,0.47113496,3.2637,0.057635713,0.14895344,0.7672296
Q9SLM6,1,False,False,15,0.029394954,0.9346812,7.439241,0.014544719,0.1776675,1.3841091,0.13584028,0.26201922,0.9669548
Q9SR36,1,False,False,15,0.018018937,2.1969857,17.057858,0.03801426,0.75643253,4.897142,0.03903142,0.10293251,0.55111855
Q9SRY5,1,False,False,15,0.031131089,0.9819386,7.880992,0.020888431,0.30802265,2.2559185,0.16861267,0.26454702,0.9681295
Q9SRY6,1,False,False,15,0.09147436,1.5199177,11.922512,0.01903783,0.13596496,0.9235239,0.02646031,0.123731114,0.7504831
Q9TSM4,1,False,False,15,0.013399935,1.0237427,8.521268,0.23978294,1.3465722,8.019464,0.043833096,0.067447715,0.35025996
Q9TSM5,1,False,False,15,0.009841663,0.9260976,7.7611475,0.2280988,1.285351,7.4161196,0.03691547,0.06881414,0.38255617
Q9TTY8,1,False,False,15,0.11310774,2.1831474,16.680498,0.04715007,0.5350379,3.5133486,0.056617815,0.07577778,0.35782188
Q9VG93,1,False,False,15,0.04385455,1.1256255,8.340559,0.124395244,0.7488352,5.1193514,0.027469203,0.030183706,0.15043248
Q9VG94,1,False,False,15,0.030908471,2.521896,19.356892,0.15889491,0.72046864,4.879569,0.020155257,0.02135695,0.11114317
Q9VG95,1,False,False,15,0.03164222,2.0420468,15.705455,0.114759944,1.596457,10.785231,0.0067754947,0.008616455,0.057196863
Q9VG96,1,False,False,15,0.047580387,2.7828116,21.400108,0.11094346,0.7899357,5.6152964,0.017444583,0.018741487,0.10070362
Q9VG98,1,False,False,15,0.04104866,1.9449655,15.253085,0.08830284,0.74895424,5.361186,0.010623095,0.012900628,0.078821726
Q9VHD2,2,True,False,0,0.022763966,2.730262,21.290302,0.059849445,1.4942343,10.998695,0.05979222,0.118906304,0.6311691
Q9VHD3,2,True,False,0,0.096250705,2.5386517,18.538689,0.06174535,0.55574226,3.6361194,0.018992236,0.07681976,0.51207304
Q9VSL3,1,True,True,0,0.01621975,2.0987072,16.966654,0.080859944,6.607909,44.69358,0.100616775,0.15492332,0.6901221
Q9WVL0,2,True,False,0,0.020764047,2.6205082,20.54586,0.13959222,1.4750164,9.948589,0.06696082,0.101900555,0.47990397
Q9X4F7,1,True,True,0,0.014213403,0.51705766,4.48675,0.07218418,2.5829597,18.180796,0.03781427,0.10170871,0.59417486
Q9XIF8,1,False,False,15,0.020803288,3.542193,26.584568,0.090263665,0.97017014,5.7088485,0.11648836,0.19112729,0.88114107
Q9Y7Q2,1,False,False,15,0.042005148,1.7147775,13.078558,0.10257959,0.31865075,2.129632,0.084575035,0.19762121,0.795021
Q9Z1B2,1,False,False,15,0.019359834,1.1303121,9.2864,0.03317754,0.577895,4.1124096,0.06531168,0.08594864,0.40095708
Q9Z339,3,False,False,1,0.037240308,1.3970838,11.051744,0.041120972,2.0133572,14.7942915,0.14918129,0.27127653,1.0905248
Q9ZRT5,1,False,False,15,0.02212246,2.1919563,17.446533,0.19373812,0.5956137,3.3708968,0.08703066,0.102789395,0.4222212
Q9ZRW8,1,False,False,15,0.053970978,1.5092232,11.2006855,0.029065,0.5930937,4.0740147,0.15842587,0.34489438,1.383594
Q9ZVQ3,1,False,False,15,0.035263535,2.0436027,16.2489,0.061722476,4.098301,29.348515,0.027421972,0.04136349,0.24832228
Q9ZVQ4,1,False,False,15,0.12989397,2.036932,15.472307,0.049418036,1.2830656,8.525918,0.007122185,0.027688446,0.18273698
Q9ZW24,1,False,False,15,0.021882078,3.3574996,25.308609,0.057851914,0.9436972,5.8385763,0.11210383,0.2732338,1.0575758
Q9ZW26,1,False,False,15,0.031403758,3.5883014,26.906021,0.06376154,0.62951434,3.9689362,0.1249997,0.1675064,0.61198914
Q9ZW27,1,False,False,15,0.03830852,1.8824909,14.495798,0.07361207,0.96401495,6.0807276,0.11102138,0.17374311,0.6751821
Q9ZW28,1,False,False,15,0.022365013,2.8800497,22.357544,0.06207544,0.6621497,3.8649883,0.12516993,0.22427763,0.86038035
Q9ZW29,1,False,False,15,0.021346578,3.6658604,27.674023,0.10114498,0.6566782,3.6959987,0.11641096,0.1727889,0.6460642
Q9ZW30,1,False,False,15,0.030217627,2.316325,17.914005,0.046349097,0.6209779,3.9215436,0.0880711,0.16240837,0.63705
A4YHC9,1,False,False,54,0.04189985,0.33676133,2.4858892,0.12666012,0.7205514,4.070254,0.091913976,0.20770983,0.79353493
A5ILP7,1,False,False,54,0.053728778,0.62075776,4.519248,0.11889724,1.5528259,10.02953,0.073671386,0.11816577,0.5518537
B1L640,1,False,False,54,0.04542985,0.34782526,2.366519,0.07431682,0.58246124,3.725027,0.12800191,0.1593483,0.6072032
B1LAK2,1,False,False,54,0.053801715,0.6250363,4.5472293,0.13670377,1.3811449,8.471738,0.055822134,0.10756292,0.54533374
B9K7J6,1,False,False,54,0.053728778,0.62075776,4.519248,0.12415174,1.5800256,10.203686,0.074135296,0.11853528,0.5530778
C3MPU9,1,False,False,54,0.01965535,0.3847704,2.7966218,0.08785557,0.66611135,3.6219215,0.080475934,0.25540984,1.0423017
C3MUW1,1,False,False,54,0.019655406,0.38476822,2.7966075,0.114772685,0.5655012,2.7738845,0.08246217,0.2518943,1.0244225
C3N5H5,1,False,False,54,0.01965535,0.3847704,2.7966218,0.10746845,0.5264231,2.5837362,0.08230239,0.24693929,1.0139489
C3NE39,1,False,False,54,0.01965535,0.3847704,2.7966218,0.10825568,0.53184736,2.603477,0.08232936,0.24711756,1.0145787
C3NHM4,1,False,False,54,0.019061254,0.38166064,2.7748256,0.08844337,0.63637924,3.2332332,0.08977926,0.25837672,1.0545574
C4KH41,1,False,False,54,0.01965535,0.3847704,2.7966218,0.10746845,0.5264231,2.5837362,0.08230228,0.24693918,1.0139487
O08760,1,False,False,54,0.03428135,0.529339,3.693108,0.1204018,0.38889748,2.3740916,0.012352486,0.05956418,0.39069664
O15527,1,False,False,54,0.028226413,0.63609713,4.7261586,0.10480553,0.37253314,2.2344065,0.023997394,0.123279214,0.7231515
O27397,1,False,False,54,0.056967348,1.7405345,12.603107,0.037556004,0.5398921,4.3364267,0.0815223,0.18340662,0.9389471
O29876,1,False,False,54,0.09068666,0.41067934,2.39954,0.013769139,0.71215457,6.12325,0.25234818,0.46420425,1.2315108
O31544,1,False,False,6,0.08976322,3.232254,24.453794,0.013639378,0.17065704,1.3078293,0.020986624,0.1273362,0.83591855
O58954,1,False,False,54,0.04047687,0.46586302,3.595962,0.14763923,0.52875334,2.8535511,0.023425015,0.0781579,0.4510448
O66612,1,False,False,54,0.06320373,0.7348702,5.1746807,0.024032624,0.898944,6.718045,0.1501609,0.25861982,1.0167407
O70249,1,False,False,54,0.03637107,0.50302213,3.4108434,0.12686403,0.43980318,2.6132307,0.011557319,0.05049431,0.34511364
P04395,1,False,False,6,0.06715039,1.1522774,8.619901,0.020235835,0.18469162,1.3716567,0.013432447,0.052092906,0.33669895
P22134,1,False,False,6,0.06581673,0.76676476,5.672368,0.15680908,1.3930397,7.594702,0.03993183,0.15629251,0.8225316
P37878,1,False,False,6,0.056054037,1.614413,12.67272,0.08609125,1.328543,8.594629,0.07747127,0.11637731,0.54973364
Q4J929,1,False,False,54,0.05606934,0.41767427,2.94971,0.098043196,0.7606344,4.789233,0.20251901,0.28971982,0.98437786
Q58134,1,False,False,54,0.026904354,0.2712356,1.9075271,0.07765684,0.7963702,4.867483,0.0341721,0.057038143,0.31499034
Q5JI79,1,False,False,54,0.017349701,0.7465348,6.033789,0.09389516,0.7011005,5.3030148,0.04676609,0.10071112,0.52516633
Q6L1T6,1,False,False,54,0.028408876,0.35231006,2.4402833,0.09021878,1.8212632,11.817676,0.022197703,0.06905241,0.4078619
Q6M0G7,1,False,False,54,0.016981537,0.48441496,3.9361444,0.065438725,0.7421529,4.9491687,0.21025652,0.23704058,0.7104411
Q74MX2,1,False,False,54,0.018780073,0.61666524,5.0987763,0.06443741,2.3343759,16.545013,0.031042898,0.060192607,0.3123824
Q8R689,1,False,False,54,0.04802313,0.35671958,2.3685815,0.068093725,0.9294462,6.235365,0.0017946752,0.008998232,0.073050834
Q8SRB8,1,False,False,54,0.05255274,3.5435739,25.614414,0.032315105,0.85452783,6.5927763,0.11062773,0.21164295,0.8322718
Q8TXW8,1,False,False,54,0.023411503,0.6557579,5.1122494,0.024982482,0.47764626,3.9333625,0.047702536,0.084087074,0.4362958
Q8U2D5,1,False,False,54,0.054317072,0.40062493,3.0516977,0.023554474,0.23073402,1.7895796,0.20155175,0.28765252,0.9896194
Q8ZVK6,1,False,False,54,0.028777868,1.014904,7.925852,0.10503907,1.089014,7.301113,0.07771319,0.14137316,0.6143484
Q92383,1,False,False,6,0.031861782,1.1955378,9.469862,0.02744961,0.58492476,4.5009794,0.015742056,0.05930651,0.37623775
Q972A8,1,False,False,54,0.053360265,0.295288,2.0344014,0.06726448,0.41442668,2.5324104,0.20877682,0.25384355,0.78482294
Q97CP1,1,False,False,54,0.029775342,0.43607396,3.1081734,0.06695002,0.90744394,5.8756175,0.019214857,0.057299614,0.33860052
Q97ZK2,1,False,False,54,0.020137414,0.40886727,2.9995403,0.072102845,0.3979136,2.14091,0.078319855,0.25574428,1.0530765
Q9FNY7,1,False,False,54,0.032782167,3.402964,26.45671,0.15168025,0.26227093,1.2994636,0.10812641,0.15749827,0.6358404
Q9HM55,1,False,False,54,0.029216295,0.39349288,2.9630506,0.082636125,0.9444642,5.7312937,0.048659366,0.07313725,0.34328958
Q9UZY0,1,False,False,54,0.047081172,0.5692442,4.2497425,0.14865537,0.54675955,2.9078965,0.023348311,0.09374901,0.5467413
Q9V3I8,1,False,False,54,0.022157716,2.5214913,19.512882,0.025552416,0.18136556,1.2596543,0.012777963,0.030719567,0.20929675
Q9X2E1,1,False,False,54,0.053728864,0.6207527,4.5192075,0.1232594,1.3967743,8.934508,0.0658829,0.111459054,0.5351365
Q9YE60,1,False,False,54,0.040817317,1.0680318,8.422135,0.05750792,1.3471217,9.152599,0.031844597,0.0699741,0.40989536
A0AIB4,1,True,True,0,0.05167393,0.5537691,3.347031,0.13199534,1.3844043,9.109985,0.030002736,0.06048276,0.2986894
A0AJ38,1,False,False,9,0.03043211,1.0525,7.5771976,0.19133829,0.7064459,3.7238314,0.0037603052,0.0082366625,0.0641948
A0B8B0,1,True,True,0,0.07629329,0.9121309,5.7179594,0.041047957,0.18456495,0.9818221,0.016409585,0.049716204,0.29828227
A0B9X4,1,False,False,9,0.026887195,0.23727201,1.5565028,0.0108801285,0.11535044,0.9360587,0.07875461,0.09504967,0.37904128
A0JUP3,1,True,True,0,0.09515953,0.77765054,5.026721,0.13087066,1.41095,8.290525,0.06354552,0.09961856,0.45789725
A0JV22,1,False,False,9,0.094452925,0.43347347,2.5423756,0.03982393,0.21000421,1.4948709,0.020323552,0.051794246,0.30413434
A0K8E1,1,True,True,0,0.030591385,0.37255186,2.4088976,0.15236886,1.7581397,10.662935,0.079692684,0.08111338,0.29223403
A0KBG7,1,False,False,9,0.045844104,0.17387211,1.0489839,0.032524917,0.39071563,2.5170782,0.013697782,0.018362235,0.1105934
A0KFV1,1,False,False,9,0.06985775,0.88491786,5.440233,0.053569596,0.4038612,2.4563556,0.0075197457,0.0149082905,0.10360355
A0KHG5,1,True,True,0,0.044230208,0.23748714,1.6745712,0.1576352,3.0244172,19.752628,0.08494503,0.091245174,0.34099707
A0KZ21,1,True,True,0,0.028540513,0.33583838,2.4251924,0.13019647,3.5544057,22.605625,0.092438616,0.1021074,0.3810608
A0L253,1,False,False,9,0.042689662,0.6948204,4.3964825,0.048105616,0.27304214,1.6977732,0.018362124,0.02899541,0.1644365
A0L8Q7,1,True,True,0,0.055365335,0.7785987,4.8208075,0.16682525,1.2552686,7.2721796,0.061911657,0.07832239,0.35154912
A0LDX4,1,False,False,9,0.05366246,0.19487514,1.1373001,0.027312784,0.7128301,5.0614233,0.103951745,0.11898534,0.4254901
A0LEB5,1,False,False,9,0.01966677,0.22639897,1.5828466,0.13496016,0.78576326,5.399019,0.036239408,0.061747424,0.30941838
A0LJ65,1,True,True,0,0.03582708,0.46402022,3.1607933,0.055832338,1.5819919,10.306627,0.07881986,0.083409786,0.31252587
A0LUC3,1,False,False,9,0.057029203,0.29753095,1.7006724,0.011150144,0.20907399,1.7674713,0.08664171,0.094513446,0.361164
A0LV52,1,True,True,0,0.03045836,0.8052778,5.898657,0.04406412,3.8321176,26.609371,0.07174429,0.17878431,0.7585129
A0LXJ4,1,True,True,0,0.06668327,0.56470513,3.5885715,0.24123496,1.761544,11.272271,0.071755975,0.10209176,0.4500443
A0PP75,1,False,False,9,0.03527377,0.19958284,1.3496062,0.03924013,0.37662703,2.5379229,0.053664636,0.09989943,0.47382322
A0Q0R8,1,True,True,0,0.029083127,0.38784942,2.486541,0.14182232,1.5404205,9.696048,0.044775326,0.06724726,0.32559246
A0Q1F1,1,False,False,9,0.07665795,1.3132944,8.160979,0.024109745,0.23865563,1.8177071,0.017048096,0.03917333,0.22247337
A0Q4H3,1,True,True,0,0.07962857,0.8146778,5.379018,0.17646915,2.1748493,12.771174,0.050301313,0.080575295,0.36200032
A0QHB2,1,False,False,9,0.030220231,0.20550415,1.3078086,0.036656726,0.24179691,1.64627,0.11233053,0.13514212,0.503293
A0QJ19,1,True,True,0,0.022322195,0.51313317,3.7503238,0.037745226,0.5163903,3.7537272,0.010757211,0.021112358,0.14216337
A0QVD9,1,True,True,0,0.05832432,0.48955882,3.2207446,0.06741211,1.8919276,13.087637,0.04707135,0.054607704,0.24763791
A0QYT0,1,False,False,9,0.07375533,0.2723088,1.6266868,0.03568782,0.4079207,2.9549356,0.049880702,0.05513049,0.24544787
A0RID0,1,False,False,9,0.059484404,0.9388574,5.885536,0.046897307,0.20941578,1.3765337,0.0031622436,0.006912381,0.05175117
A0RPV9,1,False,False,9,0.04621522,0.30049732,1.7640055,0.1369618,0.55555147,3.3518486,0.015720489,0.023004485,0.14188652
A0RQ89,1,True,True,0,0.026233891,0.612878,4.19824,0.10154531,1.9965923,13.322955,0.15280499,0.20939256,0.7184164
A0RXT6,1,True,True,0,0.07463997,1.2516303,8.348797,0.032875232,0.21070531,1.2576602,0.010976094,0.035804503,0.23925817
A1A1I1,1,True,True,0,0.12130483,0.891361,6.1223135,0.088520706,1.6315283,10.127411,0.056518864,0.10667016,0.4600374
A1A1X1,1,False,False,9,0.0353122,0.2178893,1.3522408,0.0590433,0.49758768,3.5274801,0.02718144,0.062240697,0.3112461
A1A7L5,1,True,True,0,0.02189623,0.2296963,1.6881263,0.16601913,2.7982469,17.943089,0.013999504,0.016918385,0.09942167
A1AID7,1,False,False,9,0.059008405,0.9608028,6.6635976,0.029925691,0.2776961,1.9824992,0.004973953,0.012613981,0.09341739
A1AQN4,1,True,True,0,0.031522978,0.38982362,2.6615674,0.10971104,1.634094,10.193064,0.07368537,0.09279687,0.38314348
A1ATU7,1,False,False,9,0.22164984,0.32221952,1.252261,0.081973635,0.59037906,3.8208084,0.006418545,0.01478753,0.0952095
A1AVQ7,1,False,False,9,0.11354926,0.28071475,1.4651937,0.14131023,0.46524015,2.5286753,0.019814882,0.022677286,0.12153268
A1AVT7,1,True,True,0,0.1077683,0.50352895,3.0461504,0.116804905,1.9602888,12.791003,0.07109894,0.08323425,0.33321494
A1B0E7,1,False,False,9,0.13230374,0.35355574,1.9032574,0.029795103,0.38178235,2.4899526,0.07718211,0.09994119,0.40302843
A1B965,1,True,True,0,0.029906869,0.30881783,2.1125286,0.08910451,1.1349742,7.367983,0.07839879,0.079748385,0.28823116
A1BG26,1,False,False,9,0.027586134,0.16934267,1.1311382,0.031697802,0.3940799,2.8129635,0.014774803,0.025934216,0.15179221
A1BHZ3,1,True,True,0,0.03038369,0.5321983,3.5017517,0.07116101,1.327225,8.903463,0.027996885,0.033370722,0.17109469
A1JI23,1,False,False,9,0.06420375,1.8293109,12.428186,0.04357062,1.3148075,9.861074,0.012942377,0.03567213,0.23568669
A1JP80,1,True,True,0,0.053988915,0.3218626,2.2842376,0.12839518,2.422679,15.312532,0.10476834,0.11045251,0.38150388
A1K6R9,1,True,True,0,0.018566128,0.24079417,1.7370185,0.19976704,1.765083,10.024233,0.12707177,0.12971693,0.40369406
